filename,x_center,y_center,width,height,confidence
02533.jpg,0.11623459309339523,0.3567207157611847,0.08426116406917572,0.4729464650154114,0.7234138250350952
02534.jpg,0.11576303839683533,0.35729897022247314,0.08363514393568039,0.47458553314208984,0.7124173045158386
02535.jpg,0.11537882685661316,0.35744717717170715,0.08251550048589706,0.4538671672344208,0.7128220200538635
02536.jpg,0.1891162395477295,0.3532610535621643,0.08691368252038956,0.4207283556461334,0.7159826755523682
02537.jpg,0.11539579927921295,0.35785630345344543,0.08096581697463989,0.4460292160511017,0.7116178274154663
02538.jpg,0.48732274770736694,0.5114224553108215,0.14917457103729248,0.9559283256530762,0.7132715582847595
02539.jpg,0.42500782012939453,0.6572795510292053,0.07194682210683823,0.35143738985061646,0.734248161315918
02540.jpg,0.428165465593338,0.6596634387969971,0.07358627021312714,0.39268961548805237,0.7441571354866028
02541.jpg,0.10723760724067688,0.7390008568763733,0.16697952151298523,0.8777856826782227,0.7468312978744507
02542.jpg,0.10751242190599442,0.7393830418586731,0.15179239213466644,0.8474085330963135,0.7530662417411804
02543.jpg,0.12131959944963455,0.5889928340911865,0.05757145956158638,0.6323228478431702,0.7593735456466675
02544.jpg,0.12122036516666412,0.5125988125801086,0.056127097457647324,0.5728161334991455,0.7689364552497864
02545.jpg,0.12237440794706345,0.5123862028121948,0.05656091496348381,0.5918803215026855,0.7802016735076904
02546.jpg,0.1233241930603981,0.5124191045761108,0.05620580539107323,0.5930272936820984,0.7721480131149292
02547.jpg,0.12280469387769699,0.5886155366897583,0.05455321818590164,0.6040592193603516,0.7756714820861816
02548.jpg,0.12240207940340042,0.589144766330719,0.054921723902225494,0.5979848504066467,0.7783545255661011
02549.jpg,0.12323819845914841,0.5126864314079285,0.058726128190755844,0.6163120269775391,0.7803567051887512
02550.jpg,0.12292245775461197,0.5132189393043518,0.058701690286397934,0.6201817989349365,0.7796446084976196
02551.jpg,0.12242645770311356,0.5129469037055969,0.05909538269042969,0.6112954020500183,0.7805948853492737
02552.jpg,0.10737306624650955,0.7416373491287231,0.12466193735599518,0.9940048456192017,0.7824954390525818
02553.jpg,0.12279098480939865,0.5125609636306763,0.0580032542347908,0.6114361882209778,0.7748669385910034
02554.jpg,0.12193337082862854,0.5123404860496521,0.05720982700586319,0.6156874299049377,0.7778474688529968
02555.jpg,0.1211843341588974,0.5118839144706726,0.05631886050105095,0.583581805229187,0.7764395475387573
02556.jpg,0.12270813435316086,0.5883950591087341,0.05761528015136719,0.6013270616531372,0.7780011892318726
02557.jpg,0.10595974326133728,0.7404223680496216,0.12039797753095627,1.1080182790756226,0.7820459604263306
02558.jpg,0.10527025163173676,0.7406033873558044,0.12449054419994354,1.1517530679702759,0.7741483449935913
02559.jpg,0.12222317606210709,0.666050374507904,0.055995602160692215,0.5627110600471497,0.7746796011924744
02560.jpg,0.1227445900440216,0.5885578989982605,0.05621111020445824,0.5881593227386475,0.7766504287719727
02561.jpg,0.12247109413146973,0.5888196229934692,0.057351965457201004,0.595818281173706,0.7809719443321228
02562.jpg,0.10430716723203659,0.7405059337615967,0.12152649462223053,1.321235179901123,0.7805862426757812
02563.jpg,0.10369646549224854,0.7412185668945312,0.11305416375398636,1.301613450050354,0.7823039889335632
02564.jpg,0.10373782366514206,0.7406882047653198,0.11712228506803513,1.2173199653625488,0.79153972864151
02565.jpg,0.10372431576251984,0.7406140565872192,0.11701399087905884,1.2753428220748901,0.7876186966896057
02566.jpg,0.10307788103818893,0.7406248450279236,0.11639364808797836,1.3186509609222412,0.7848110198974609
02567.jpg,0.10319515317678452,0.7407713532447815,0.11578694730997086,1.317437767982483,0.7853121161460876
02568.jpg,0.7905017137527466,0.6638095378875732,0.09478237479925156,1.4453094005584717,0.784606397151947
02569.jpg,0.1034998744726181,0.7405651807785034,0.1212858036160469,1.2448549270629883,0.7797043919563293
02570.jpg,0.7155717015266418,0.6638199090957642,0.09824109822511673,1.582245111465454,0.7732164263725281
02571.jpg,0.2577938437461853,0.7410938739776611,0.10118303447961807,1.6548084020614624,0.7696382403373718
02572.jpg,0.48355749249458313,0.6651909351348877,0.08703223615884781,1.80594801902771,0.7758656740188599
02573.jpg,0.1837529093027115,0.7430498600006104,0.11881991475820541,1.2225158214569092,0.7763300538063049
02574.jpg,0.10930756479501724,0.7446286082267761,0.1630864143371582,0.9820177555084229,0.7603922486305237
02575.jpg,0.10367060452699661,0.665195882320404,0.10857801884412766,1.0424389839172363,0.7417394518852234
02576.jpg,0.11902913451194763,0.5863574743270874,0.06022459268569946,0.545458972454071,0.7369713187217712
02577.jpg,0.27242785692214966,0.5091180205345154,0.06348779052495956,0.44451504945755005,0.7283657789230347
02578.jpg,0.12123139202594757,0.5104425549507141,0.05906195193529129,0.5426827073097229,0.7494260668754578
02579.jpg,0.8907115459442139,0.505642831325531,0.06317760795354843,0.3784997761249542,0.7363324165344238
02580.jpg,0.7118189334869385,0.50773024559021,0.08742270618677139,1.5089970827102661,0.7498961687088013
02581.jpg,0.7879524827003479,0.5084328055381775,0.07218851894140244,2.0331482887268066,0.7464479804039001
02582.jpg,0.7333455681800842,0.5851808786392212,0.06640484184026718,0.47301778197288513,0.7515026926994324
02583.jpg,0.7351261377334595,0.5848740935325623,0.06833910197019577,0.5168657302856445,0.7436192631721497
02584.jpg,0.41169100999832153,0.5875229239463806,0.11399168521165848,0.9906494617462158,0.7592293620109558
02585.jpg,0.6345510482788086,0.4312742054462433,0.07556315511465073,1.864848017692566,0.7370514869689941
02586.jpg,0.4047256112098694,0.4323725402355194,0.06866857409477234,2.0303702354431152,0.7353655695915222
02587.jpg,0.4064430892467499,0.4324019253253937,0.0688696801662445,1.967734456062317,0.7357308268547058
02588.jpg,0.4083183705806732,0.43302711844444275,0.07244297862052917,1.667676329612732,0.7357949018478394
02589.jpg,0.4089238941669464,0.43299058079719543,0.08171122521162033,1.4192743301391602,0.7237124443054199
02590.jpg,0.3411599397659302,0.7469848394393921,0.06777030229568481,0.560442328453064,0.7347636222839355
02591.jpg,0.3402504324913025,0.7477568984031677,0.06577425450086594,0.5954039096832275,0.7428591847419739
02592.jpg,0.18623682856559753,0.7477899789810181,0.06672800332307816,0.5858535766601562,0.7365785241127014
02593.jpg,0.5713128447532654,0.7458578944206238,0.07484390586614609,0.5909528732299805,0.736171305179596
02594.jpg,0.2628996670246124,0.7469767332077026,0.06898479908704758,0.5845523476600647,0.7332239151000977
02595.jpg,0.2622515559196472,0.7467852830886841,0.0700494572520256,0.5642646551132202,0.7369692325592041
02596.jpg,0.2627283036708832,0.7459043264389038,0.07228256016969681,0.5883368253707886,0.7338207960128784
02597.jpg,0.26401978731155396,0.7447025775909424,0.07541405409574509,0.5667592287063599,0.736325740814209
02598.jpg,0.264417827129364,0.7451193332672119,0.0751657709479332,0.5620266199111938,0.732971727848053
02599.jpg,0.18741394579410553,0.7445777058601379,0.0734071284532547,0.5585321187973022,0.7212547063827515
02600.jpg,0.25321605801582336,0.43393218517303467,0.10697301477193832,0.9654700756072998,0.7399478554725647
02601.jpg,0.2493368685245514,0.43197935819625854,0.08638685196638107,1.4066965579986572,0.7269986867904663
02602.jpg,0.1817190945148468,0.5103880167007446,0.11566890776157379,1.0615506172180176,0.7274572253227234
02603.jpg,0.1769537776708603,0.5095471143722534,0.09760448336601257,1.5290052890777588,0.7457061409950256
02604.jpg,0.1957588493824005,0.4334966242313385,0.05409478768706322,0.42989739775657654,0.7471680641174316
02605.jpg,0.12278281897306442,0.5088581442832947,0.06862058490514755,0.5303388237953186,0.7479631304740906
02606.jpg,0.1237003281712532,0.5095038414001465,0.06336301565170288,0.5463641285896301,0.7480271458625793
02607.jpg,0.12237410992383957,0.5093104839324951,0.06061942130327225,0.5802482962608337,0.7549722194671631
02608.jpg,0.1226564273238182,0.5104539394378662,0.055075664073228836,0.5678333044052124,0.757134199142456
02609.jpg,0.12246073782444,0.5114508271217346,0.057076215744018555,0.5408579111099243,0.7598620653152466
02610.jpg,0.12269392609596252,0.5119998455047607,0.05937103182077408,0.5574891567230225,0.7526616454124451
02611.jpg,0.12253524363040924,0.5114003419876099,0.06153655797243118,0.5795167684555054,0.7474403977394104
02612.jpg,0.12154626846313477,0.5886583924293518,0.05851362273097038,0.5735399723052979,0.7490845322608948
02613.jpg,0.12219931185245514,0.5110939741134644,0.060810524970293045,0.5534577369689941,0.7543681263923645
02614.jpg,0.12071330845355988,0.43426939845085144,0.06367969512939453,0.5399503111839294,0.7549038529396057
02615.jpg,0.12232322990894318,0.5106156468391418,0.06001431494951248,0.5598300695419312,0.7517672181129456
02616.jpg,0.12222447991371155,0.5105653405189514,0.060375746339559555,0.5644592642784119,0.7516960501670837
02617.jpg,0.12228917330503464,0.5103583931922913,0.06014452129602432,0.5676057934761047,0.7471998333930969
02618.jpg,0.12179073691368103,0.5100732445716858,0.060962945222854614,0.5491536855697632,0.7422025203704834
02619.jpg,0.12019681185483932,0.43386632204055786,0.06090056523680687,0.5263481140136719,0.7374125123023987
02620.jpg,0.12017159163951874,0.43429818749427795,0.061240244656801224,0.522055447101593,0.7412976026535034
02621.jpg,0.12207984924316406,0.5109156966209412,0.059208836406469345,0.5628972053527832,0.741500198841095
02622.jpg,0.12080102413892746,0.4326947331428528,0.062065739184617996,0.514805793762207,0.7431211471557617
02623.jpg,0.12203876674175262,0.5878240466117859,0.060013193637132645,0.5496014356613159,0.7389394640922546
02624.jpg,0.10424893349409103,0.7407141923904419,0.13140615820884705,1.0764477252960205,0.7535840272903442
02625.jpg,0.10446345061063766,0.7407575845718384,0.12881548702716827,1.070777416229248,0.7671504616737366
02626.jpg,0.10573239624500275,0.7409687042236328,0.1285250186920166,1.0808019638061523,0.7741565704345703
02627.jpg,0.10541318356990814,0.7416028380393982,0.12696541845798492,1.1825485229492188,0.7766999006271362
02628.jpg,0.10536735504865646,0.7420851588249207,0.12491298466920853,1.1390049457550049,0.7793161273002625
02629.jpg,0.10457363724708557,0.7402013540267944,0.12182612717151642,1.1666558980941772,0.7798493504524231
02630.jpg,0.10377168655395508,0.7401720285415649,0.11685297638177872,1.2991963624954224,0.7742332816123962
02631.jpg,0.1895880401134491,0.7466598153114319,0.05383044108748436,0.6185507774353027,0.7731719613075256
02632.jpg,0.18964992463588715,0.7465525269508362,0.05512929707765579,0.6216804385185242,0.7723299264907837
02633.jpg,0.10344453901052475,0.7403122186660767,0.11802490055561066,1.2913308143615723,0.7730022668838501
02634.jpg,0.10355450212955475,0.7403218746185303,0.11723252385854721,1.2837417125701904,0.7732550501823425
02635.jpg,0.10327701270580292,0.740361750125885,0.11763445287942886,1.2774600982666016,0.7738577723503113
02636.jpg,0.10302097350358963,0.7403897047042847,0.11745503544807434,1.2707606554031372,0.7749986052513123
02637.jpg,0.10306840389966965,0.7403733730316162,0.11850246042013168,1.26621675491333,0.7762144207954407
02638.jpg,0.1033114492893219,0.740432620048523,0.12035924941301346,1.2585259675979614,0.7750290036201477
02639.jpg,0.10370159149169922,0.7405615448951721,0.12297289818525314,1.245695948600769,0.7771880030632019
02640.jpg,0.10365048050880432,0.7405262589454651,0.1212969571352005,1.256843090057373,0.7782455682754517
02641.jpg,0.10312824696302414,0.7406570911407471,0.1166333481669426,1.2997031211853027,0.7810636758804321
02642.jpg,0.1031031683087349,0.7407151460647583,0.11546040326356888,1.3208154439926147,0.7834545969963074
02643.jpg,0.10306226462125778,0.7406817078590393,0.11553313583135605,1.3126944303512573,0.7853654026985168
02644.jpg,0.10316892713308334,0.7406008243560791,0.1162709966301918,1.3047362565994263,0.7849631905555725
02645.jpg,0.10316772758960724,0.740576982498169,0.11608487367630005,1.3026248216629028,0.78412926197052
02646.jpg,0.10302960872650146,0.7407662868499756,0.11562985181808472,1.3125147819519043,0.782896101474762
02647.jpg,0.10361777991056442,0.7408701181411743,0.11755996942520142,1.2796045541763306,0.7824462652206421
02648.jpg,0.10349877178668976,0.7407245635986328,0.11594276130199432,1.2869489192962646,0.7829239964485168
02649.jpg,0.10351460427045822,0.7406966686248779,0.11694835871458054,1.2890925407409668,0.7860141396522522
02650.jpg,0.10329674929380417,0.7406718134880066,0.11693623661994934,1.2938121557235718,0.7855871319770813
02651.jpg,0.10305844992399216,0.7406765818595886,0.11640653759241104,1.3066121339797974,0.7842617630958557
02652.jpg,0.10318648815155029,0.7406762838363647,0.1163170114159584,1.3113700151443481,0.7839566469192505
02653.jpg,0.10337657481431961,0.7407189607620239,0.11658679693937302,1.2880282402038574,0.7855679392814636
02654.jpg,0.10364330559968948,0.7407918572425842,0.11841194331645966,1.2697300910949707,0.7859042882919312
02655.jpg,0.10398762673139572,0.7410193085670471,0.12007199972867966,1.235561728477478,0.7860963344573975
02656.jpg,0.10455037653446198,0.7412243485450745,0.12183285504579544,1.184139609336853,0.7893003821372986
02657.jpg,0.105082668364048,0.740932047367096,0.12435638159513474,1.1270216703414917,0.789374053478241
02658.jpg,0.10479234158992767,0.740816056728363,0.12733708322048187,1.1107732057571411,0.7837299704551697
02659.jpg,0.10458047688007355,0.740477979183197,0.12306813150644302,1.155410647392273,0.7859139442443848
02660.jpg,0.10437536239624023,0.7404146790504456,0.12241595983505249,1.1964242458343506,0.7879051566123962
02661.jpg,0.10410180687904358,0.7402754426002502,0.12466404587030411,1.2053881883621216,0.7875509262084961
02662.jpg,0.10385239124298096,0.7402791976928711,0.11997300386428833,1.2511287927627563,0.7814329862594604
02663.jpg,0.33622410893440247,0.7409849762916565,0.11566796898841858,1.551924228668213,0.7773140668869019
02664.jpg,0.11623001098632812,0.35929039120674133,0.07288437336683273,0.5198156833648682,0.7758461833000183
02665.jpg,0.10335766524076462,0.7408710718154907,0.11446397751569748,1.2956113815307617,0.7779538631439209
02666.jpg,0.10314799845218658,0.7406814098358154,0.11855417490005493,1.2993435859680176,0.7837332487106323
02667.jpg,0.1029716357588768,0.7406733632087708,0.11532658338546753,1.3219084739685059,0.7843803763389587
02668.jpg,0.8145602941513062,0.4346756339073181,0.05172353982925415,0.5114403367042542,0.7882459759712219
02669.jpg,0.10323608666658401,0.7406432032585144,0.11591382324695587,1.2972049713134766,0.78399258852005
02670.jpg,0.10347554087638855,0.7406021356582642,0.11808623373508453,1.2980057001113892,0.7840346693992615
02671.jpg,0.10394181311130524,0.7408062815666199,0.11781170219182968,1.259670376777649,0.7865429520606995
02672.jpg,0.10438653826713562,0.7410091161727905,0.11884825676679611,1.2176694869995117,0.7903949618339539
02673.jpg,0.10455929487943649,0.7413625717163086,0.12661589682102203,1.1830800771713257,0.784509539604187
02674.jpg,0.10474122315645218,0.7415682673454285,0.12992002069950104,1.1326475143432617,0.7847267985343933
02675.jpg,0.104513019323349,0.741506814956665,0.13554227352142334,1.1577013731002808,0.7851568460464478
02676.jpg,0.10465909540653229,0.7419319152832031,0.12962616980075836,1.144204020500183,0.7808713912963867
02677.jpg,0.11641307175159454,0.3597223162651062,0.0733042061328888,0.5290284752845764,0.7759254574775696
02678.jpg,0.11599058657884598,0.35813000798225403,0.0762692540884018,0.47552546858787537,0.7446598410606384
02679.jpg,0.11468450725078583,0.3535512685775757,0.08312993496656418,0.3716110587120056,0.6562181115150452
02680.jpg,0.11492101103067398,0.35268592834472656,0.08388274908065796,0.3672308921813965,0.6475962400436401
02681.jpg,0.11490091681480408,0.3528161346912384,0.08413957804441452,0.36908048391342163,0.6472644209861755
02682.jpg,0.11492463946342468,0.35288551449775696,0.08332490175962448,0.3707585334777832,0.6468249559402466
02683.jpg,0.19096359610557556,0.3545083999633789,0.08826042711734772,0.364899605512619,0.6461380124092102
02684.jpg,0.11641304194927216,0.6608496308326721,0.0802440419793129,0.4011114239692688,0.6717577576637268
02685.jpg,0.350331574678421,0.6555761098861694,0.0776779055595398,0.38328689336776733,0.6808591485023499
02686.jpg,0.3529178202152252,0.654587984085083,0.07297316193580627,0.37191009521484375,0.688345193862915
02687.jpg,0.35165613889694214,0.6557129621505737,0.07000487297773361,0.3890267610549927,0.6903893947601318
02688.jpg,0.3514404296875,0.6552870273590088,0.06889741122722626,0.3916340172290802,0.6904845833778381
02689.jpg,0.3514794707298279,0.6553047895431519,0.07090217620134354,0.3767092227935791,0.691540539264679
02690.jpg,0.35108426213264465,0.6556522846221924,0.07102301716804504,0.38625624775886536,0.6874459385871887
02691.jpg,0.35139626264572144,0.6556829214096069,0.07167886942625046,0.3862587809562683,0.6916376948356628
02692.jpg,0.3513421416282654,0.6559163331985474,0.07056764513254166,0.3815802335739136,0.6927061676979065
02693.jpg,0.35120689868927,0.6556848287582397,0.07072760164737701,0.38504910469055176,0.6909908056259155
02694.jpg,0.35132235288619995,0.6558952927589417,0.07088019698858261,0.3895774185657501,0.6862438917160034
02695.jpg,0.35115325450897217,0.6561009287834167,0.07106052339076996,0.382975310087204,0.6875542998313904
02696.jpg,0.3511562645435333,0.6555957794189453,0.07342486828565598,0.38423624634742737,0.6886466145515442
02697.jpg,0.3511180281639099,0.6551576852798462,0.07151191681623459,0.3917032778263092,0.6887539029121399
02698.jpg,0.3510962724685669,0.6550502777099609,0.07135944813489914,0.38926222920417786,0.6833060383796692
02699.jpg,0.3513028919696808,0.6546815633773804,0.07187043875455856,0.38973164558410645,0.6867537498474121
02700.jpg,0.3515256345272064,0.654923677444458,0.07093089818954468,0.37820011377334595,0.6830171942710876
02701.jpg,0.35264885425567627,0.6544907093048096,0.07397498190402985,0.3658125400543213,0.6748342514038086
02702.jpg,0.1961207538843155,0.6615885496139526,0.06087672337889671,0.300558477640152,0.6669262051582336
02703.jpg,0.11646220088005066,0.6610224843025208,0.08426420390605927,0.3922020494937897,0.6586379408836365
02704.jpg,0.19054533541202545,0.3540603816509247,0.08850286155939102,0.35576730966567993,0.6590301990509033
02705.jpg,0.19062922894954681,0.3540017902851105,0.0880238488316536,0.3579522371292114,0.6604071259498596
02706.jpg,0.19058090448379517,0.353881299495697,0.09049759060144424,0.3578239977359772,0.6631149649620056
02707.jpg,0.19009040296077728,0.3536824584007263,0.09003469347953796,0.3500339984893799,0.6628850102424622
02708.jpg,0.19059988856315613,0.3533417880535126,0.08954257518053055,0.350899338722229,0.6684003472328186
02709.jpg,0.19143135845661163,0.3538258373737335,0.08674924820661545,0.35417792201042175,0.6639996767044067
02710.jpg,0.41421255469322205,0.43035629391670227,0.12748484313488007,0.8116734623908997,0.6821984648704529
02711.jpg,0.1919907182455063,0.3526872396469116,0.08885049819946289,0.3453129231929779,0.6923596262931824
02712.jpg,0.11546763777732849,0.3522358238697052,0.0835077166557312,0.409920334815979,0.6949159502983093
02713.jpg,0.11562950909137726,0.3520876169204712,0.08471223711967468,0.40498462319374084,0.6715354323387146
02714.jpg,0.33571720123291016,0.42829248309135437,0.11406292766332626,1.0452607870101929,0.6774495244026184
02715.jpg,0.33235108852386475,0.4293155074119568,0.10818005353212357,1.2249221801757812,0.6823304891586304
02716.jpg,0.33191874623298645,0.43175333738327026,0.11762525141239166,1.3543413877487183,0.6910514831542969
02717.jpg,0.11701582372188568,0.5100418329238892,0.05569649860262871,0.48675963282585144,0.6930224299430847
02718.jpg,0.108217254281044,0.5876951813697815,0.1177205741405487,0.6413147449493408,0.7055910229682922
02719.jpg,0.1181039810180664,0.43227311968803406,0.05675336718559265,0.49040111899375916,0.7096639275550842
02720.jpg,0.11624397337436676,0.5115240812301636,0.0698017105460167,0.624275803565979,0.7274176478385925
02721.jpg,0.11811859905719757,0.43430089950561523,0.05502689629793167,0.45521143078804016,0.7327293753623962
02722.jpg,0.11815463751554489,0.43490907549858093,0.053342342376708984,0.45339640974998474,0.730084240436554
02723.jpg,0.11868657171726227,0.43525949120521545,0.05529870465397835,0.47137048840522766,0.7486165165901184
02724.jpg,0.11795972287654877,0.4363636374473572,0.05754131078720093,0.463868647813797,0.7365314364433289
02725.jpg,0.11927327513694763,0.43734046816825867,0.05967998132109642,0.5932641625404358,0.7553156614303589
02726.jpg,0.11828076839447021,0.4360140562057495,0.06448600441217422,0.5383449792861938,0.763849139213562
02727.jpg,0.11864427477121353,0.43493032455444336,0.06486564129590988,0.536133885383606,0.761374294757843
02728.jpg,0.2552933096885681,0.5119736194610596,0.09098080545663834,1.0664540529251099,0.7680166363716125
02729.jpg,0.1792093962430954,0.5111919641494751,0.09330836683511734,1.0425448417663574,0.750925600528717
02730.jpg,0.25591129064559937,0.5122643113136292,0.07448222488164902,1.265094518661499,0.7444208264350891
02731.jpg,0.2556385397911072,0.5109959840774536,0.07763984054327011,1.2747982740402222,0.7616265416145325
02732.jpg,0.25443902611732483,0.5112878680229187,0.07740308344364166,1.322623610496521,0.7681100368499756
02733.jpg,0.3486517071723938,0.5155101418495178,0.05557947978377342,0.5729760527610779,0.758267343044281
02734.jpg,0.3247615694999695,0.5113465785980225,0.07234076410531998,1.8890682458877563,0.7609953284263611
02735.jpg,0.1786738932132721,0.58873450756073,0.08604221791028976,1.0906797647476196,0.7657210230827332
02736.jpg,0.1212969720363617,0.5103380680084229,0.05986812710762024,0.5902166366577148,0.778873085975647
02737.jpg,0.12236650288105011,0.5100617408752441,0.06164465472102165,0.5969425439834595,0.7757705450057983
02738.jpg,0.12276674807071686,0.5107759237289429,0.06009529158473015,0.581146776676178,0.7726753354072571
02739.jpg,0.17800934612751007,0.5891352891921997,0.07098783552646637,1.3789336681365967,0.7737118005752563
02740.jpg,0.12283191084861755,0.5109940767288208,0.058290302753448486,0.5996134281158447,0.7666559219360352
02741.jpg,0.17664149403572083,0.5887784957885742,0.07320040464401245,1.4571049213409424,0.7728363275527954
02742.jpg,0.1227722018957138,0.511720597743988,0.05838189274072647,0.597927987575531,0.7683317065238953
02743.jpg,0.1750730723142624,0.5893954038619995,0.06406650692224503,1.6012263298034668,0.7705601453781128
02744.jpg,0.11832119524478912,0.4362295866012573,0.06543715298175812,0.5518245697021484,0.7690392732620239
02745.jpg,0.12222208082675934,0.508980393409729,0.061092860996723175,0.5143610239028931,0.7804487347602844
02746.jpg,0.25439417362213135,0.5889869332313538,0.07056613266468048,1.3334676027297974,0.7679272294044495
02747.jpg,0.27542179822921753,0.5086832642555237,0.05439717695116997,0.5057482719421387,0.7945066690444946
02748.jpg,0.35085779428482056,0.5086848735809326,0.055642373859882355,0.5025166273117065,0.7792307138442993
02749.jpg,0.35031557083129883,0.50794517993927,0.06134297326207161,0.525519609451294,0.7677401304244995
02750.jpg,0.35672715306282043,0.43202006816864014,0.0551372654736042,0.4136250913143158,0.7680874466896057
02751.jpg,0.3430139124393463,0.35610052943229675,0.09153397381305695,0.555929958820343,0.7647584080696106
02752.jpg,0.400823712348938,0.4370023310184479,0.05212453752756119,1.943299412727356,0.7607479691505432
02753.jpg,0.4056375324726105,0.5106334090232849,0.060794647783041,1.7805843353271484,0.7745712399482727
02754.jpg,0.40579983592033386,0.5111202597618103,0.06129308417439461,1.7885483503341675,0.7696731686592102
02755.jpg,0.43130677938461304,0.43017885088920593,0.05660296231508255,0.44188183546066284,0.7669498324394226
02756.jpg,0.431646466255188,0.4301111400127411,0.05440173298120499,0.44117218255996704,0.7677692174911499
02757.jpg,0.32940590381622314,0.5101016759872437,0.07213004678487778,1.9588332176208496,0.7713255286216736
02758.jpg,0.35429567098617554,0.4289606809616089,0.053237687796354294,0.4228772819042206,0.7628509402275085
02759.jpg,0.2711716294288635,0.5106538534164429,0.060104887932538986,0.5545876026153564,0.7690026760101318
02760.jpg,0.11979229748249054,0.5112167596817017,0.053194500505924225,0.4977199137210846,0.7709667086601257
02761.jpg,0.12336698174476624,0.4330555200576782,0.06015241891145706,0.5649494528770447,0.7825891971588135
02762.jpg,0.12314774096012115,0.4344926178455353,0.05619083717465401,0.6230055093765259,0.769132137298584
02763.jpg,0.12221574783325195,0.4351542592048645,0.06141848489642143,0.5648388266563416,0.7672632336616516
02764.jpg,0.1178925558924675,0.360818088054657,0.06331300735473633,0.5173991918563843,0.7750402092933655
02765.jpg,0.1231764480471611,0.43564116954803467,0.06240842863917351,0.6201702952384949,0.7771196365356445
02766.jpg,0.12016931176185608,0.43215158581733704,0.06590155512094498,0.4855416715145111,0.711513102054596
02767.jpg,0.11282865703105927,0.7387492060661316,0.15858978033065796,0.6648609638214111,0.6787513494491577
02768.jpg,0.1921084225177765,0.7425355911254883,0.06155509501695633,0.4415152370929718,0.6828202605247498
02769.jpg,0.1855977475643158,0.736433744430542,0.1578165739774704,0.8443646430969238,0.6644327640533447
